ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0051276,chromosome organization,348,0.477007398052589,1.92792614486942,1e-10,3.01428571428571e-08,1.62028268230956e-08,1865,"tags=36%, list=19%, signal=30%",86/29128/1663/7157/8359/9055/10783/9212/9319/8365/4609/8110/641/54892/157570/11044/7011/29893/9274/4000/3021/8363/1017/328/332/113130/83903/8091/8350/3006/8366/23397/57650/10460/3148/9555/11130/3008/81620/3007/8361/4439/3835/90417/91272/4798/10403/7517/5347/7756/84444/9700/2237/5981/8968/3978/4751/6599/8243/6605/5518/891/55355/26277/3005/6598/64946/256364/10274/4926/64421/29117/51203/9401/10051/9031/55839/9985/26065/147841/56992/6603/7175/8368/7156/100134934/6602/8899/11004/3009/9918/26271/55063/8355/2491/3183/23212/85456/401541/3304/4678/8360/22985/23137/23353/5591/55755/8356/8354/10615/2177/4928/7012/9735/5119/9787/60/4085/5371/983/84861/92345/3833/79643,
GO:0051480,regulation of cytosolic calcium ion concentration,28,-0.7600814820994,-1.92227886713893,6.90552115790841e-05,0.00206441978930439,0.00110969694006585,512,"tags=29%, list=5%, signal=27%",793/785/491/3708/7220/9256/490/9899,0.538434096309916
GO:0006887,exocytosis,189,-0.582830906855515,-1.92171314326215,2.66041030582038e-08,3.80213444032186e-06,2.04377858418312e-06,1323,"tags=31%, list=14%, signal=27%",376267/57102/808/23086/9515/9066/23233/26059/6812/9545/306/149371/84062/27445/9024/63908/9522/23025/10497/9783/9912/11069/9498/8492/22930/261729/10079/22895/5532/6804/9900/785/8448/5864/80223/8867/112476/6855/55207/8766/84961/93664/200933/192683/84446/54536/112755/9699/23400/5530/6861/8541/326624/23167/9899/5413/5058/22841,0.73376198835648
GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",25,0.706685513145423,1.92070757313158,0.000822262628870091,0.0112129803430815,0.00602736422127047,1311,"tags=32%, list=14%, signal=28%",3956/301/5914/865/64332/84695/6046/864,0.477270815362862
GO:1904062,regulation of monoatomic cation transmembrane transport,113,-0.615557475266526,-1.91937200971163,5.47787214782867e-07,5.63820011313097e-05,3.03072729947457e-05,1773,"tags=42%, list=18%, signal=34%",7881/288/3781/342667/6786/130507/30818/84502/2905/23479/477/7070/91404/808/65268/54997/6376/781/51719/7416/57628/9196/844/9465/2273/30819/5532/57463/2185/2281/11261/56704/782/8514/801/7220/5144/7341/6324/805/5581/2257/5530/29979/784/5534/9495,0.659444398037935
GO:0070269,pyroptotic inflammatory response,19,0.760489884979312,1.91913969714595,0.000350180638666451,0.0061064557651753,0.00328243088560286,1563,"tags=53%, list=16%, signal=44%",4814/54209/2635/1660/22900/834/837/1687/91039/79792,0.49849310876659
GO:0034242,negative regulation of syncytium formation by plasma membrane fusion,27,0.699562270465165,1.91813442290153,0.000968272888163245,0.0125340846259169,0.00673750340311986,2225,"tags=67%, list=23%, signal=52%",6159/8837/6132/6170/6157/6156/25873/6161/6147/6134/6142/6137/6130/6173/7311/6124/6169/9349,0.477270815362862
GO:0034765,regulation of monoatomic ion transmembrane transport,119,-0.610418523374381,-1.91552892746983,9.73662348870768e-07,7.96754570056068e-05,4.28283100634593e-05,1919,"tags=44%, list=20%, signal=35%",776/287/7225/134145/7881/288/3781/342667/6786/130507/30818/84502/2905/23479/477/7070/91404/808/51185/65268/54997/6376/781/51719/7416/57628/9196/844/9465/2273/30819/5532/57463/2185/2281/11261/56704/782/8514/801/7220/5144/7341/6324/805/5581/2257/5530/29979/784/5534/9495,0.643551836150722
GO:0051965,positive regulation of synapse assembly,28,-0.756827106799724,-1.91404841157379,8.41425815867559e-05,0.00229887716351983,0.0012357258766662,556,"tags=36%, list=6%, signal=34%",57463/347731/64218/1946/22865/9378/26050/9746/80059/27067,0.538434096309916
GO:0035886,vascular associated smooth muscle cell differentiation,11,0.872615336014759,1.91339909869571,0.000218212647910688,0.00447018142807332,0.00240287691387787,576,"tags=45%, list=6%, signal=43%",7422/133/23493/9444/4773,0.518848077743792
GO:0060291,long-term synaptic potentiation,43,-0.703774048819538,-1.9133298005963,5.77408732930578e-05,0.0018179328878682,0.000977201717094644,1348,"tags=40%, list=14%, signal=34%",5590/10636/808/2892/51201/2932/729956/2185/816/27065/10769/801/805/10858/107/27020/9495,0.557332238758646
GO:0060078,regulation of postsynaptic membrane potential,65,-0.65729757902609,-1.9129107387892,2.31813006134258e-05,0.000922878194232613,0.000496078904832869,1816,"tags=51%, list=19%, signal=42%",23613/3775/5071/57030/2905/22999/5590/2894/5728/2911/84866/2892/2932/50944/2556/10497/6785/23542/22930/2560/6804/2185/1141/2562/2891/9378/2743/401190/112755/9699/9177/3737/8001,0.575610261071129
GO:0023061,signal release,204,-0.568293053100963,-1.9056755431032,5.9004205239034e-08,7.78117956589761e-06,4.18265277203575e-06,1208,"tags=32%, list=12%, signal=28%",222183/9066/26059/6812/4760/84062/27445/2781/79751/2029/9024/781/63908/23025/10497/1408/226/9783/65985/25924/11069/9498/22930/8564/8655/22895/5532/6804/7260/286097/9900/1141/785/8448/9572/2775/5864/80223/8867/1946/112476/9378/6855/84961/93664/6447/200933/84446/79772/3767/2044/9256/112755/9699/6833/3737/5530/6861/8541/133308/23167/5567/9899/5413/22841,0.719512826338911
GO:1901740,negative regulation of myoblast fusion,26,0.716346825448557,1.90512137463441,0.000352022383196449,0.00611331052300007,0.00328611555469121,2225,"tags=69%, list=23%, signal=53%",6159/8837/6132/6170/6157/6156/25873/6161/6147/6134/6142/6137/6130/6173/7311/6124/6169/9349,0.49849310876659
GO:0045621,positive regulation of lymphocyte differentiation,61,0.601115445952162,1.90488377198472,2.76128645449388e-05,0.00105932989436038,0.000569426406577942,1311,"tags=30%, list=14%, signal=26%",4323/86/301/5914/4192/865/11221/64332/6599/6605/6598/29117/6046/7494/6688/6603/6602/864,0.575610261071129
GO:0034134,toll-like receptor 2 signaling pathway,10,0.87180792638164,1.9013178931436,0.000215055319840649,0.00444369750854499,0.0023886408923992,600,"tags=50%, list=6%, signal=47%",3654/54209/1535/79155/2150,0.518848077743792
GO:0141060,disruption of anatomical structure in another organism,25,0.699474563202314,1.90110886068089,0.00114819700605657,0.0141304646855386,0.00759561282278461,1091,"tags=40%, list=11%, signal=36%",8970/6223/4057/4814/6156/2635/54210/2150/3958/3151,0.45505986738723
GO:0030198,extracellular matrix organization,120,0.528404268114951,1.9010286752953,4.71199309279912e-06,0.00026871095745422,0.000144441420681007,1307,"tags=29%, list=13%, signal=26%",4323/871/10630/4313/5352/4015/7837/8837/4147/285590/151887/4327/649/6624/23187/7132/3915/4017/6774/4921/255743/1605/3037/780/84695/55959/4643/56999/5328/8751/5329/10516/1289/11173/10491,0.610526878385931
GO:0043062,extracellular structure organization,120,0.528404268114951,1.9010286752953,4.71199309279912e-06,0.00026871095745422,0.000144441420681007,1307,"tags=29%, list=13%, signal=26%",4323/871/10630/4313/5352/4015/7837/8837/4147/285590/151887/4327/649/6624/23187/7132/3915/4017/6774/4921/255743/1605/3037/780/84695/55959/4643/56999/5328/8751/5329/10516/1289/11173/10491,0.610526878385931
GO:0045229,external encapsulating structure organization,120,0.528404268114951,1.9010286752953,4.71199309279912e-06,0.00026871095745422,0.000144441420681007,1307,"tags=29%, list=13%, signal=26%",4323/871/10630/4313/5352/4015/7837/8837/4147/285590/151887/4327/649/6624/23187/7132/3915/4017/6774/4921/255743/1605/3037/780/84695/55959/4643/56999/5328/8751/5329/10516/1289/11173/10491,0.610526878385931
GO:0046928,regulation of neurotransmitter secretion,46,-0.709654719780731,-1.90035541394116,2.41485653668395e-05,0.000952401363066006,0.000511948627786117,1259,"tags=46%, list=13%, signal=40%",808/6812/84062/9783/9498/22930/8564/6804/286097/785/5864/84961/200933/79772/9256/112755/9699/5530/6861/9899/5413,0.575610261071129
GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",32,0.660661551030683,1.89881499131499,0.000560798529507097,0.00870062424455863,0.00467688604365817,1622,"tags=34%, list=17%, signal=29%",3956/301/5914/57045/865/64332/84695/975/6046/864/3965,0.477270815362862
GO:0048168,regulation of neuronal synaptic plasticity,29,-0.739998557181264,-1.89848418794694,0.000229998174401413,0.00464398227738738,0.00249630087331862,1144,"tags=48%, list=12%, signal=43%",57282/51201/729993/22930/5864/6855/816/8766/9513/79772/23154/9148/8541/27020,0.518848077743792
GO:0071870,cellular response to catecholamine stimulus,29,-0.739670012293514,-1.89764129809483,0.000234464019404182,0.00468172326621488,0.00251658795835526,1052,"tags=34%, list=11%, signal=31%",84062/333/2932/9630/6505/5064/2775/10681/9177/2774,0.518848077743792
GO:0002762,negative regulation of myeloid leukocyte differentiation,24,0.709001397285809,1.89034474965049,0.000497162952095145,0.00800773915206683,0.00430443637477834,1148,"tags=33%, list=12%, signal=29%",7130/4609/4057/5914/9444/714/10221/1021,0.477270815362862
GO:0034762,regulation of transmembrane transport,179,-0.5743864695434,-1.89024225975418,1.05295327320175e-07,1.20093589538146e-05,6.45544523078364e-06,1931,"tags=39%, list=20%, signal=32%",50488/776/287/7225/134145/7881/288/3781/342667/6786/130507/30818/84502/2905/9481/23479/26060/3208/477/7070/91404/808/59283/10550/254263/51185/65268/6248/54997/6376/781/51719/1612/7416/114882/5295/57628/9196/844/10580/9465/23596/2273/30819/5532/57463/2185/10776/2281/11261/56704/124935/9847/782/8514/801/7220/80863/5144/5797/7341/6324/805/5581/2257/5530/29979/784/5534/9495,0.704975715167238
GO:0006812,monoatomic cation transport,471,-0.532810962561083,-1.88713594124856,1e-10,3.01428571428571e-08,1.62028268230956e-08,1705,"tags=33%, list=18%, signal=29%",3781/342667/54795/6786/6538/130507/521/26249/30818/151258/84502/57030/513/2905/777/4513/9481/81539/90134/137994/162514/509/23479/6323/1213/23413/6326/477/7070/91404/808/9497/9651/59283/55799/123041/57578/64116/57282/55676/2823/4514/27133/3760/8065/4715/56479/610/57130/65268/498/10632/54997/6376/79751/84286/781/55967/7226/9016/6330/6553/4711/51719/1346/54946/7416/206358/151651/537/6327/8604/3763/4725/4698/5310/6539/57628/9196/844/84679/9498/5250/261729/57210/374291/9465/527/23530/10159/488/2273/30819/5532/5332/51310/57463/6505/2185/286097/9377/9456/1141/785/728215/10367/80762/23017/2891/2281/11261/6529/816/4985/56704/4714/491/782/516/8514/79085/23228/801/4719/535/3708/7220/3767/7991/441027/10479/5144/7341/6324/805/5581/6833/283537/3749/9177/51382/23400/3737/23415/2257/5530/23236/7533/133308/490/29979/57731/784/5534/9495/6334,
GO:0071168,protein localization to chromatin,45,0.637421506016947,1.88422674519587,6.78400637355523e-05,0.00206441978930439,0.00110969694006585,1299,"tags=40%, list=13%, signal=35%",8970/29128/8359/9212/8365/8335/8363/1017/3012/84515/8366/8361/221496/5347/8019/6046/6688/8368,0.538434096309916
GO:0034766,negative regulation of monoatomic ion transmembrane transport,33,-0.731300854246706,-1.88407316025691,0.000158850054041313,0.00360401735513086,0.00193728380809627,1739,"tags=52%, list=18%, signal=42%",288/130507/23479/477/91404/808/51185/51719/7416/5532/2281/801/805/5581/5530/29979/5534,0.518848077743792
GO:0048169,regulation of long-term neuronal synaptic plasticity,11,-0.904173912878074,-1.88299558520419,3.92638198262603e-05,0.00133623644892596,0.000718273243775301,370,"tags=55%, list=4%, signal=53%",6855/816/8766/9513/9148/27020,0.557332238758646
GO:0048145,regulation of fibroblast proliferation,31,0.667363980314524,1.88258261554991,0.000425573142569074,0.00704281828094703,0.00378575807900007,2185,"tags=55%, list=23%, signal=43%",7157/1019/4609/8877/5154/4921/1660/358/11314/84875/1021/2335/56034/5371/2495/890/5156,0.49849310876659
GO:0007369,gastrulation,46,0.608793956719943,1.88005305032001,0.000301381670977311,0.0055538456398439,0.00298538385655056,2005,"tags=54%, list=21%, signal=43%",4323/4313/10399/1846/3690/8324/8091/9555/8862/5598/7358/27031/8019/4087/1289/1847/2335/3675/286204/54623/79971/56983/1295/26011/6657,0.49849310876659
GO:0051588,regulation of neurotransmitter transport,54,-0.656869092234785,-1.87025714422907,0.000149137321720731,0.00342043205250808,0.00183860036705534,1502,"tags=44%, list=15%, signal=38%",140730/22999/477/808/6812/84062/9783/9498/22930/8564/6804/286097/785/5864/84961/200933/79772/9256/112755/9699/5530/6861/9899/5413,0.518848077743792
GO:0071868,cellular response to monoamine stimulus,31,-0.73631542459258,-1.86864235702983,0.000187528008138575,0.00403319166834101,0.00216797982476478,1052,"tags=32%, list=11%, signal=29%",84062/333/2932/9630/6505/5064/2775/10681/9177/2774,0.518848077743792
GO:0034764,positive regulation of transmembrane transport,77,-0.627777421802678,-1.86849925771215,1.71938119812612e-05,0.000732907945059822,0.000393963334490645,1051,"tags=30%, list=11%, signal=27%",65268/54997/6376/114882/5295/844/10580/9465/23596/2273/30819/5532/57463/10776/11261/9847/7220/5797/6324/5530/784/5534/9495,0.575610261071129
GO:0070828,heterochromatin organization,144,0.499666256969098,1.86785522554976,3.56163052100149e-06,0.000217827257951106,0.000117089674718108,2013,"tags=36%, list=21%, signal=29%",90853/26147/29128/3014/8334/8335/4000/3021/1017/3012/8091/8350/3006/4017/1912/3065/9555/23133/317772/11335/4001/84444/8329/54107/8968/6839/3005/8969/3013/8336/29890/64783/8332/7175/25942/57332/8355/11177/85235/8493/8356/8354/5928/2146/1786/983/8330/4149/84733/653604/8353/55051,0.627256739718528
GO:1903350,response to dopamine,25,-0.75410981130495,-1.86776638120847,0.000460844628104842,0.00750874258919858,0.0040362084873171,1052,"tags=36%, list=11%, signal=32%",84062/2932/9630/6505/5064/2775/10681/9177/2774,0.49849310876659
GO:1903351,cellular response to dopamine,25,-0.75410981130495,-1.86776638120847,0.000460844628104842,0.00750874258919858,0.0040362084873171,1052,"tags=36%, list=11%, signal=32%",84062/2932/9630/6505/5064/2775/10681/9177/2774,0.49849310876659
GO:2000179,positive regulation of neural precursor cell proliferation,14,0.793297869171698,1.86605957004002,0.00159553532431532,0.0176723335134137,0.00949948965092332,484,"tags=36%, list=5%, signal=34%",7422/2771/27185/4192/10763,0.45505986738723
GO:0038093,Fc receptor signaling pathway,24,-0.783649290188037,-1.86516589598483,7.6697555662228e-05,0.00218691678982839,0.00117554330879037,447,"tags=21%, list=5%, signal=20%",6714/5581/5601/5058/6416,0.538434096309916
GO:0044319,"wound healing, spreading of cells",22,0.704803782654387,1.86513308401369,0.00109967989697362,0.0138114558488948,0.00742413455479295,601,"tags=36%, list=6%, signal=34%",10630/3690/6239/389/10979/977/960/780,0.45505986738723
GO:0090505,epiboly involved in wound healing,22,0.704803782654387,1.86513308401369,0.00109967989697362,0.0138114558488948,0.00742413455479295,601,"tags=36%, list=6%, signal=34%",10630/3690/6239/389/10979/977/960/780,0.45505986738723
GO:0030001,metal ion transport,368,-0.534094007767117,-1.86022108673628,1e-10,3.01428571428571e-08,1.62028268230956e-08,1663,"tags=32%, list=17%, signal=28%",6786/6538/130507/26249/30818/151258/84502/57030/2905/777/81539/90134/137994/162514/23479/6323/1213/23413/6326/477/7070/91404/808/9497/9651/59283/55799/123041/57578/64116/57282/55676/2823/27133/3760/8065/56479/610/57130/65268/54997/6376/84286/781/7226/6330/6553/51719/54946/7416/151651/6327/3763/5310/6539/57628/9196/844/84679/9498/261729/9465/488/2273/30819/5532/5332/51310/57463/6505/2185/286097/9456/1141/785/728215/10367/80762/23017/2281/11261/6529/816/4985/56704/491/782/8514/79085/23228/801/3708/7220/3767/7991/10479/5144/7341/6324/805/5581/6833/283537/3749/9177/3737/23415/2257/5530/23236/7533/133308/490/29979/57731/784/5534/9495/6334,
GO:0098900,regulation of action potential,32,-0.719374469293725,-1.86018026909618,0.000266554094338896,0.00515990035830339,0.00277362466118545,1891,"tags=50%, list=20%, signal=40%",285175/287/54795/148/6508/808/57578/781/388591/488/1141/728215/801/7341/2257/784,0.49849310876659
GO:0002011,morphogenesis of an epithelial sheet,28,0.663477577193829,1.85944479396993,0.000860559792406507,0.0114761890850713,0.00616884801109751,601,"tags=32%, list=6%, signal=30%",10630/3690/6239/389/10979/977/960/655/780,0.477270815362862
GO:0048146,positive regulation of fibroblast proliferation,18,0.749480906433311,1.85716520214491,0.00107013450854007,0.0136023121266238,0.00731171258042486,2185,"tags=72%, list=23%, signal=56%",1019/4609/8877/5154/4921/1660/358/1021/2335/56034/5371/890/5156,0.45505986738723
GO:0060048,cardiac muscle contraction,58,-0.651617681268906,-1.85709653668651,0.00014333313641998,0.00336036575384619,0.00180631265688538,1705,"tags=40%, list=18%, signal=33%",3781/54795/84502/148/6323/6326/477/808/3760/781/6330/388591/6327/488/2281/56704/801/5144/7341/6324/805/2257/6334,0.518848077743792
GO:0052652,cyclic purine nucleotide metabolic process,25,-0.749644554438905,-1.85670690879101,0.000543132067609786,0.00861660648614021,0.0046317235966059,1198,"tags=44%, list=12%, signal=39%",108/10846/5143/5141/2977/2983/27115/5144/5138/10900/107,0.477270815362862
GO:0086001,cardiac muscle cell action potential,42,-0.694906223318129,-1.8555632854833,0.000121969963029752,0.00302159854263098,0.00162421358012405,1919,"tags=52%, list=20%, signal=42%",776/287/288/3781/54795/6323/6326/477/6508/808/3760/610/781/6330/388591/6327/488/30819/801/6324/2257/6334,0.538434096309916
GO:1904063,negative regulation of cation transmembrane transport,31,-0.730982905131114,-1.85510933652996,0.000235195576407004,0.00468172326621488,0.00251658795835526,1739,"tags=52%, list=18%, signal=42%",288/130507/23479/477/91404/808/51719/7416/5532/2281/801/805/5581/5530/29979/5534,0.518848077743792
GO:0009617,response to bacterium,225,0.470587901627024,1.85328940592724,7.40766066067733e-08,9.47282666304798e-06,5.09197151481508e-06,1087,"tags=24%, list=11%, signal=22%",8348/8970/7431/133/2149/8342/6223/9261/8344/196/8343/4057/57674/3133/8347/3654/6170/5914/6156/8341/54209/1535/7132/79155/2635/2197/3148/8339/117854/54210/3017/8349/2896/3106/358/2150/8346/55829/64332/10616/10221/3592/3105/7855/22904/5970/23729/4940/19/85363/22900/7412/834/2353/706,0.704975715167238
GO:1903053,regulation of extracellular matrix organization,31,0.656137393110202,1.85091327389192,0.000592616366667526,0.00890236420523287,0.0047853282404483,1178,"tags=35%, list=12%, signal=31%",10630/8837/6624/7132/3915/6774/4921/3037/780/5328/5329,0.477270815362862
