Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166619,BLCAP,BLCAP apoptosis inducing factor,protein_coding,893.92424171535,-0.765897140023408,0.318004382433939,-2.40844838099838,0.0160204916280183,0.0912092573127572
ENSG00000166634,SERPINB12,serpin family B member 12,protein_coding,11.0136758553042,-0.0616069995338285,0.727103892605831,-0.084729294066957,0.932476606404918,0.975974633115433
ENSG00000166664,CHRFAM7A,CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion,protein_coding,20.0389627276098,1.26981549214945,2.10635312846051,0.602850241487062,0.54660832021326,0.781732286292931
ENSG00000166669,ATF7IP2,activating transcription factor 7 interacting protein 2,protein_coding,126.828640953915,-0.882722896985732,0.392009016461875,-2.2517923310868,0.0243353985480556,0.122017927808324
ENSG00000166676,TVP23A,trans-golgi network vesicle protein 23 homolog A,protein_coding,130.513817924802,-0.278449424479263,0.585829559651719,-0.475307911476511,0.634567520887192,0.835261089249273
ENSG00000166681,BEX3,brain expressed X-linked 3,protein_coding,1167.22461722395,-0.602568908577059,0.214097995196516,-2.8144537646136,0.00488602056360309,0.0396606190633063
ENSG00000166682,TMPRSS5,transmembrane serine protease 5,protein_coding,93.9521165489363,2.05915904800654,0.612271524755426,3.3631468470285,0.000770593610491109,0.0101081332533487
ENSG00000166685,COG1,component of oligomeric golgi complex 1,protein_coding,482.561893750962,-0.504053320282004,0.266871646809619,-1.8887481165865,0.0589255878859801,0.219753576050899
ENSG00000166689,PLEKHA7,pleckstrin homology domain containing A7,protein_coding,73.3914724376391,0.896172130250675,0.553782449797418,1.61827470440515,0.105603409593419,0.318640191252892
ENSG00000166704,ZNF606,zinc finger protein 606,protein_coding,351.025088590956,0.382277497324767,0.22189196981411,1.72280906625427,0.0849230587184792,0.277105489775256
