GeneID,SRR11862834,SRR11862839,SRR11862840,SRR11862841,SRR11862842,SRR11862846,SRR11862849,SRR11862850,SRR11862853,SRR11862855
ENSG00000291206.2,0,3.571,0,2.931,4.557,2.042,1.003,1,5.477,0
ENSG00000291207.2,52.004,258.57,90.96,461.183,626.626,849.969,98.003,60.001,669.959,117.002
ENSG00000291208.2,0,0,1.192,0,2.048,0,0,1,39.458,0
ENSG00000291209.2,2.001,109.857,4.001,36.717,34.218,94.749,25.01,11.095,205.276,61.855
ENSG00000291210.2,0,0,0,0,17.077,8.622,1.697,0,0,4.486
ENSG00000291211.2,4.008,107.45,10.324,76.856,144.091,75.79,18.303,11.995,173.147,72.147
ENSG00000291212.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291213.2,1.139,12.145,1.046,6.645,11.004,11.592,0,0,12.943,9.614
ENSG00000291214.1,66.204,612.905,246.772,1082.033,403.819,2544.874,125.994,182,589.156,190.983
ENSG00000291216.1,1,67.408,4.044,122.713,12.845,29.966,19.539,3.014,55.616,60.911
ENSG00000291217.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291218.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291219.2,10.443,293.655,56.089,423.642,384.638,479.663,69.015,43.152,161.548,60.012
ENSG00000291220.2,88.674,1576.308,575.727,1678.383,826.501,3671.438,102.488,144.546,1906.488,299.418
ENSG00000291221.2,0,8.994,1,28.204,34.449,19.741,3.106,0,17.066,8.468
ENSG00000291222.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291223.1,23,78.656,228.568,82.033,381.068,895.976,27,7,2.911,179.593
ENSG00000291224.2,0,4.023,0,1,1.001,0,1.001,0,2.544,0
ENSG00000291225.2,0,4.078,3,13.13,3.124,9,1,0,1.002,7
ENSG00000291226.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291227.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291228.2,1,59,37.013,26.054,93.007,91,21,13,61.95,42.065
ENSG00000291229.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291230.2,25,10,3,168,16,528.986,5.957,13,4,35
ENSG00000291231.2,0,4.512,1,37.389,21.349,44.296,4.078,5.822,19.588,8.744
ENSG00000291232.2,2,9,27,14,24,36,4,3,15.001,10.542
ENSG00000291233.2,0,25.678,5.009,38.651,31.453,42.8,13.133,2.025,49.511,29.036
ENSG00000291234.2,0,4.164,0,1.51,1.689,0,0,0,5.049,1.996
ENSG00000291235.2,0,3,0,6,0,2,0,0,0,0
ENSG00000291236.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291237.2,1594.94,18568.694,52214.208,46067.308,129104.582,84502.4,2625.33,1667.353,90427.936,7499.362
ENSG00000291239.1,76.232,175.561,550.76,222.214,512.444,1549.853,63.38,138.985,919.437,325.871
ENSG00000291240.1,0,2.93,2.38,0,0,3.688,0,1.215,19.413,1.159
ENSG00000291241.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291242.2,0.995,916.227,282,704.773,404.724,1646.823,192.13,106.996,80.927,546.647
ENSG00000291243.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291249.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291250.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291251.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291252.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291253.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291254.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291255.2,0,1,0,1,0,1.232,0,0,4,0
ENSG00000291256.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291257.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291261.2,2,14,48,42.666,113.71,25.901,2,0,31.06,0
ENSG00000291262.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291263.2,1,48.83,24,51.999,126.996,127.665,32,34.999,93.929,15
ENSG00000291264.2,1.004,40.643,1.118,40.002,26.352,32.082,12.617,0,34.599,22.63
ENSG00000291266.2,0,7.624,2.613,7.938,11.28,11.337,0,116.479,516.955,4.372
ENSG00000291267.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291268.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291269.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291270.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291271.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291274.2,0,1,0,0,0,2,0,0,1,0
ENSG00000291275.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291276.2,0,44.383,3.812,20.892,14.22,28.776,3.698,0,3.285,2.185
ENSG00000291277.1,0,0,0,0,0,0,0,4.167,1.553,22.738
ENSG00000291280.2,0,5,0,0,0,5,1,2,0,0
ENSG00000291281.1,0,3,0,3,0,1,0,0,0,26
ENSG00000291282.2,0,1,0,2.003,0,0,0,0,0,0
ENSG00000291283.2,5.511,369.765,56.074,152.609,172.206,438.606,69.154,16.235,216.728,20.909
ENSG00000291285.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291286.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291289.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291292.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291293.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291294.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291295.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291296.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291297.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291300.2,0,2,0,0,1,9,4,0,11,1
ENSG00000291301.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291302.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291303.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291306.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291307.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291308.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291309.3,0,0,0,0,0,0,0,0,0,0
ENSG00000291310.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291312.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291313.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291314.1,0,1,0,2,0,5,0,0,1,0
ENSG00000291315.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291316.1,2,3,3,0,11.958,19,2,1,18,4
ENSG00000291317.2,0,0,0,0,0,1,0,0,2,0
ENSG00000291325.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291326.2,0,0,0,0,0,0,0,0,0,0
ENSG00000291336.1,6.334,10.303,6.169,4.144,9.338,96.034,1.144,3.859,7.796,14.437
ENSG00000291338.1,0,0,0,1,0,0,0,0,0,0
ENSG00000292223.1,0,9.704,1.768,54.728,18.075,9.892,2.796,1.997,30.031,0
ENSG00000292246.1,0,9.779,0,10.905,5.298,4.021,3.219,0,13.055,4.262
ENSG00000292256.1,0,0,2,0,1.999,0,0,0,1.01,0
ENSG00000292259.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292271.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292277.1,3,9.998,0,1,25.177,42.267,10.993,13.205,16.017,18.477
ENSG00000292285.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292309.2,0,0.905,0,0.744,0,0,0,0,0,0
ENSG00000292375.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292385.2,0,0,0,0,0,0,0,0,0,0
ENSG00000292400.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292401.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292423.2,0,0,0,0,0,0,0,0,0,0
ENSG00000292430.2,0,0,0,0,0,0,0,0,0,0
ENSG00000292431.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292432.2,0,0,0,0,0,0,0,0,0,0
ENSG00000292433.2,0,0,0,0,0,0,0,0,0,0
ENSG00000292434.2,0,0,0,1,0,0,0,0,0,0
ENSG00000292435.2,0,0,0,0,0,0,0,0,0,0
ENSG00000292977.2,0,0,0,0,0,0,0,0,0,0
ENSG00000292979.2,10.248,101.145,75.601,105.069,246.919,193.852,26.696,32,180.944,100.111
ENSG00000292982.2,0,2.059,0,3,8.01,2.604,0,2,3.227,5
ENSG00000292985.2,5.052,6.968,0,6.558,16.211,95.042,0,0,0,3.351
ENSG00000292986.2,0,0,0,1.022,0,1.126,0,2,3.83,5.012
ENSG00000292987.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292991.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292993.1,1,12,6,3,25,29,3,0,29,1
ENSG00000292994.2,0,40.616,3.347,17.624,9.8,44.979,10.583,0,18.335,9.673
ENSG00000292995.2,0,2.003,0,0,0.821,0.969,0,0,0,0
ENSG00000292997.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292998.2,0,0,0,3.4,0,20.455,0.973,0,3.11,3.625
ENSG00000293000.1,0,4.012,3.806,0,6.703,1.95,0,0,0,0
ENSG00000293001.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293002.1,2,6.988,11.194,9,26.299,10.05,6,4,35,5
ENSG00000293003.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293004.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293005.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293007.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293008.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293009.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293012.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293013.2,0,0,0,2.117,0,0,0,0,0,0
ENSG00000293014.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293015.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293016.1,0,1.034,0,1.031,0,0,0,0,0,0
ENSG00000293017.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293019.1,0,0,1.005,1.092,0,0,0,0,0,0
ENSG00000293020.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293021.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293023.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293024.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293025.2,1,15.094,0,22.21,23.497,14.268,6.014,0.935,21.979,35.982
ENSG00000293027.1,0,0,0,0,0,0,0,0,0,0.926
ENSG00000293029.1,0,19,4,0,0,2.057,6,3,8,2
ENSG00000293032.1,2.035,27.332,0.674,179.919,97.473,150.922,0,11.203,119.209,23.227
ENSG00000293033.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293034.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293035.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293037.2,0,26.922,0,15.739,21.867,14.611,0,0,16.313,4.161
ENSG00000293038.2,0,0,2,0,6,6.888,0,0,3.871,3
ENSG00000293042.2,0,1.873,0,0.948,0,0,0,1,0,0
ENSG00000293043.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293044.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293047.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293050.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293053.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293054.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293056.1,0,12.847,0,8.001,4.006,12.403,6.002,3.214,7.753,1
ENSG00000293057.1,0,4.147,2.263,1.107,1.145,8.769,3.326,0,7.648,1.194
ENSG00000293058.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293060.1,0,0,1.946,4.033,0,14.531,1.066,0,59.238,4.07
ENSG00000293061.2,0,0,0,4.965,4.779,3.686,1.937,1.023,6.881,6.024
ENSG00000293062.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293063.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293064.2,0,2.011,0,0,0,5.099,0,0,0,0
ENSG00000293066.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293068.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293071.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293072.2,0,17.483,2.477,24.282,12.085,12.429,0,1.024,8.701,8.526
ENSG00000293073.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293075.2,0,1.122,0,4.097,0,4.156,0.994,0,1.241,0
ENSG00000293076.2,0,0,0.999,1,4.24,6.88,0,0,3.002,4.001
ENSG00000293077.1,0,1,0,4.001,9.669,12,1,1,11.067,4.007
ENSG00000293080.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293081.1,0,1.882,0,13.969,1.478,6.224,0,2.004,12.203,2.009
ENSG00000293083.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293084.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293085.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293086.2,0,5.514,0,2.165,2.68,5.775,1,0,4.986,1.023
ENSG00000293087.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293088.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293089.1,1,4,0,23,68,45,0,21,105,12
ENSG00000293090.1,0,0.333,0.333,0.376,1,0,0,0,0.332,0
ENSG00000293091.2,0,0,0,0,0,0,1.173,0,1.054,2.01
ENSG00000293092.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293093.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293094.1,0,0,0,0,0,0,1,0,0,0
ENSG00000293095.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293096.2,0,6.451,0,3.445,1.755,7.192,0.632,0,12.07,3.895
ENSG00000293098.1,0,0,1.014,1.169,0,0,0,1.154,1.008,0
ENSG00000293099.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293100.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293101.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293102.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293104.1,0,1,0,0,0,0,0,0,1,1
ENSG00000293105.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293106.2,26.999,199.489,408.916,375.668,243.857,831.054,46.855,5.283,44.646,179.915
ENSG00000293107.1,0,2.273,0,2.281,2.247,1.097,0,0,1.105,1.112
ENSG00000293109.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293110.2,0,11.184,1.028,11.999,7.223,5.46,3.877,0,6.76,2.903
ENSG00000293111.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293112.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293113.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293114.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293116.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293117.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293132.2,0,0,0,0,0,1.017,0,0,0,0
ENSG00000293133.1,0,5.665,0,6.477,15.386,8.738,1.82,4.301,40.948,6.801
ENSG00000293134.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293135.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293136.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293137.3,0,0,0,0,0,0,0,0,0,0
ENSG00000293138.1,0,0,0,0,0,1.007,0,0,0,0
ENSG00000293139.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293140.1,0,0,1,0,1,2,0,0,0,6
ENSG00000293141.2,5.836,111.346,4.794,116.06,85.772,80.186,24.333,4.06,165.588,41.434
ENSG00000293142.1,0,1.196,0,1.613,2.07,0,0,1,1.032,1.001
ENSG00000293143.1,0,0,0,0,0,1,0,0,0,0
ENSG00000293144.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293145.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293146.1,0,1.228,0,1,0,0,0,0,2.908,0
ENSG00000293147.1,0,15.461,0,0,11.922,5.856,2.646,0,12.135,2.074
ENSG00000293148.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293149.1,2,63,0,154.765,18.972,112.107,5.032,2.004,1,0
ENSG00000293150.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293151.1,0,0,0,1.957,0,2.862,0,0,1.901,0
ENSG00000293152.1,0,0,0,0,0,0,0,0,1,0
ENSG00000293153.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293154.2,0,0,0,0,1.34,2.04,0.903,0,2.136,1.002
ENSG00000293155.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293156.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293157.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293158.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293159.2,0,4.637,0,0,0,0,0,0,0,2.008
ENSG00000293160.2,0,1.172,0.996,0,0,0,0,0,1.038,0
ENSG00000293161.1,0,3.839,0,0,0,7.107,0,0,5.63,0
ENSG00000293162.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293163.1,0,0.333,0.333,0.376,1,0,0,0,0.332,0
ENSG00000293164.1,0,1.108,1.116,0,0,1.115,0,0,3.492,0
ENSG00000293165.1,0,0,1.056,0,0,2.028,0,0,0,0
ENSG00000293166.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293167.1,2,13,22,18,25,32,7,11,68,70
ENSG00000293168.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293169.1,0,5.199,1,4.688,4.22,8.559,0,0,5.979,4.14
ENSG00000293170.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293171.2,0,37.766,3.645,49.931,26.742,17.792,3.364,6.924,51.715,26.403
ENSG00000293172.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293173.2,0,0,0,0,0,0,0,0,0,1
ENSG00000293174.1,0,0,0,1.943,0,0,0,0,1.001,0
ENSG00000293175.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293176.2,0,0,0,0,0,0,0,0,1.03,0
ENSG00000293177.1,0,1.034,1,21,17.465,5,4,3.002,14.036,27.013
ENSG00000293178.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293179.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293180.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293182.1,0,0,0,0,0,1,0,0,0,0
ENSG00000293183.1,0,0,0,0,0,2.016,0,0,0,1.005
ENSG00000293184.1,0,1,0,0,0,0,0,0,0,0
ENSG00000293185.2,7,20,55,27.022,139.981,350.907,29.001,33.001,128,81
ENSG00000293186.2,1.573,165.2,31.558,246.806,180.706,189.939,43.7,37.553,682.451,114.567
ENSG00000293187.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293188.2,2,60.862,0,41.678,57.773,45.334,9.409,0,52.02,23.814
ENSG00000293189.2,0,5.424,0,1.001,0,6.246,1.018,0,0,0
ENSG00000293190.2,20.085,180.973,1.025,167.024,186.085,454.136,63.239,58.54,440.313,198.898
ENSG00000293191.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293192.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293193.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293194.2,1,8.789,2.167,6.941,4.04,17.042,0,4,13.613,12.611
ENSG00000293195.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293197.2,0,0,0,1,0,0,0,0,0,0
ENSG00000293198.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293199.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293200.1,0,2.743,0,31,5.699,21,1,3,11,10
ENSG00000293201.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293202.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293203.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293204.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293205.1,1,11,3,15,2,34,0,3,33,10
ENSG00000293206.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293207.1,0,0,0,0,1,0,0,0,1,0
ENSG00000293208.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293209.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293210.2,2,0,8,0,0,1,0,0,0,0
ENSG00000293211.1,0,0,1,0,0,0,0,0,3.003,0
ENSG00000293212.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293213.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293214.2,0,2,0,0,0,0,0,0,0,0
ENSG00000293215.1,5,12,21,13,36,37,6,0,14,21
ENSG00000293216.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293217.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293218.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293219.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293220.2,0,0,0,0,4.837,1.249,0,0,0,0
ENSG00000293221.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293222.2,1,21.583,4.049,24.312,13.075,36.231,1,1.161,39.168,11.855
ENSG00000293223.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293224.2,1,24,0,19,27,38,4,11,78,11
ENSG00000293226.1,1,15,9,8,23,16,8,0,20,29
ENSG00000293227.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293228.2,0,0,0,1,0,5,0,0,3,3
ENSG00000293229.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293230.1,0,11,1,22,17,11,4,4,13,8
ENSG00000293231.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293232.1,1,0,1,0,13,0,0,1,1,10
ENSG00000293233.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293234.1,0,0,1,0,0,2,0,0,3,1
ENSG00000293235.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293236.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293237.1,1,2.033,1,7.693,8.004,19.256,4.024,1,13.078,6.007
ENSG00000293238.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293239.2,0,2.161,0,0,0,0,0,0,2.068,2.088
ENSG00000293240.2,0,0.998,7.395,3.941,2.098,4.097,0,1.032,0,0
ENSG00000293241.2,58.778,312.929,223.284,378.948,222.225,2160.282,165.021,0,0,243.033
ENSG00000293242.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293243.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293244.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293245.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293246.2,0,7.285,2.437,5.568,0,11.685,1.018,0,16.89,3.844
ENSG00000293247.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293248.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293249.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293250.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293251.3,0,0,0,0,0,0,1.025,0.982,0,1.007
ENSG00000293252.1,0,0,1.007,1.019,0,0,1.229,0,2.06,0
ENSG00000293253.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293254.2,0,0,0,0,0,0,0,0,0,1.132
ENSG00000293255.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293256.2,0,0,1,0,6,13,0,1,1.001,1
ENSG00000293258.1,1.021,46.345,1.009,83.382,11.631,50.468,11.322,2.838,79.898,10.692
ENSG00000293259.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293260.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293261.1,0,1.554,0,2.706,0,0,0,0,0,1.035
ENSG00000293262.2,0,5.768,0,0,0,0,0,0,0,0
ENSG00000293263.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293264.2,0,3.677,0,1,0,4.617,0,0,5.118,0.837
ENSG00000293265.2,0,24.42,2.545,18.002,26.475,16.228,6.888,0,9.716,7.672
ENSG00000293266.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293267.2,0,1,0,0,4,0,0,0,1,0
ENSG00000293268.2,2.812,174.292,22.389,190.083,131.25,136.408,54.729,4.949,177.694,69.097
ENSG00000293269.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293270.2,0,6.576,0,4.738,3.526,7.47,2.493,0,6.093,4.374
ENSG00000293271.2,1,1.013,0,1,2.133,7.999,0,0,2.013,1
ENSG00000293272.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293273.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293274.1,0,0,0,0,0,1.409,0,0,0,0
ENSG00000293275.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293276.2,0,1,0,0,0,1.4,0,0,0,0
ENSG00000293277.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293278.1,0,1.051,0,0,0,3.04,1.001,0,2.011,0
ENSG00000293279.2,3.314,10.369,3.288,16.309,3.855,33.709,3.276,0,6.748,1.563
ENSG00000293280.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293281.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293282.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293283.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293285.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293286.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293287.2,8,83.452,25.796,28.932,77.092,220,40.163,62.892,262.311,95.682
ENSG00000293289.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293291.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293292.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293293.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293294.2,0,2.312,0,0,1.053,0,0,0,1.564,0
ENSG00000293295.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293296.1,0,95.868,13.319,152.038,159.628,263.569,18.224,11.27,185.039,42.028
ENSG00000293297.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293299.1,7,45,14,53,186,185,8,12,277,116
ENSG00000293300.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293301.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293303.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293304.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293305.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293306.2,0.998,15.713,0,8.466,12.733,23.009,8.069,3.058,37.125,22.472
ENSG00000293307.2,0,0,1,0,0,0,0,0,0,0
ENSG00000293309.2,0,14.776,1.251,9.117,4.209,4.718,1.375,0,4.253,10.861
ENSG00000293310.2,0,6,0,7,0,0,0,2,0,0
ENSG00000293311.2,4,31,77.185,21,73.569,166.617,17,13.136,345.792,28.004
ENSG00000293312.2,0,1,1,1,0,0,0,0,4,0
ENSG00000293313.2,9.016,230.133,30.001,153.236,77.68,212.945,50.46,77.042,87.523,43.053
ENSG00000293314.2,0,1,0,0,3,2,0,0,0,1
ENSG00000293315.2,0,2,1,0,1,3,0,0,1,1
ENSG00000293316.2,2.008,1,4.008,15.003,2,28.81,0,2,6.109,5.914
ENSG00000293317.2,0,206.486,14.616,158.783,26.205,92.858,20.702,17,49.246,27.861
ENSG00000293318.1,0,0,0,1,0,0,0,0,0,0
ENSG00000293320.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293321.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293322.2,0,1.201,0,0,0,1.163,0,0,9.694,5.559
ENSG00000293323.2,0,5.088,1.046,1.007,5.397,7.03,4.001,0,0,11.242
ENSG00000293324.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293325.2,0,1,0,0,1,6,1,0,1,0
ENSG00000293326.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293327.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293328.2,1,5.962,5,14,16,27,0,3,31,8.052
ENSG00000293329.2,0,2,0,1.331,2,2,0.998,0,1,0
ENSG00000293331.2,0,9.967,1,23.454,3.644,9.039,3.153,0,7.737,5.863
ENSG00000293332.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293333.1,0,0,0,0,0,0,0,0,0,0
